Track_ID,Vibration_Level,Strain_Gauge,Ultrasonic_Reading,Crack_Severity,Manual_Inspection,Crack_Present,Latitude,Longitude,Section_ID
122,8.960912999234932,97.66080152530932,44.20251161319011,0.3251396063368691,0,0,25.595836181575354,85.12381330686236,A121
123,3.1800347497186388,98.15320563815101,60.762023438936325,0.34253428466287805,0,0,25.583270371095907,85.1394692182284,A122
124,1.1005192452767676,77.78614345624459,75.00227372897545,0.4507000613754847,0,0,25.593350714506627,85.12041142920015,A123
125,2.279351625419417,80.33111259047911,87.83427463305247,0.12506596525455072,0,0,25.592843733742757,85.12248410121202,A124
126,4.271077886262563,59.28605927504837,48.20706968056963,0.18077019878391265,1,1,25.590407874892456,85.13425432640024,A125
127,8.18014765922493,84.76540540467653,46.3866640963477,0.5773686601279447,0,0,25.58403421080316,85.1348137564761,A126
128,8.607305832563434,53.53293963371931,63.617352663093925,0.018755909437488283,1,1,25.588338803348794,85.12312830795446,A127
129,0.06952130531190703,64.23428428997222,88.40494468692447,0.5998010220142007,1,1,25.59243536228223,85.13267637539045,A128
130,5.107473025775658,83.41816736427211,88.56896076290053,0.31891718778666933,0,0,25.597634485474497,85.13769778159208,A129
131,4.17411003148779,65.51550657717446,51.395737052645465,0.8322064148040016,0,1,25.595957102918998,85.13600732347317,A130
132,2.2210781047073027,52.49234370572272,55.96735739857287,0.6000065077286838,0,0,25.592146893093457,85.12008956171331,A131
133,1.198653673336828,91.59352046754819,85.40159928223272,0.7080912007121719,0,1,25.58456941911607,85.12080732490197,A132
134,3.3761517140362796,65.51650035672816,76.7420745426032,0.11442518123794532,1,1,25.584333987264102,85.12932905210674,A133
135,9.429097039125192,53.15526124293392,88.61582143288092,0.26586236468168856,0,0,25.596277745260235,85.12704215566792,A134
136,3.2320293202075523,53.73940822514326,84.65741815077772,0.9966696089720366,0,1,25.593288442027557,85.12186535990145,A135
137,5.187906217433661,62.58793993943768,50.75480251568717,0.43365224690922377,0,0,25.587161210404002,85.12385571345153,A136
138,7.030189588951778,58.900797361076314,77.98634297063417,0.3588652053242096,1,1,25.599429624954407,85.1388598293883,A137
139,3.63629602379294,88.71500588900754,42.42826157800583,0.8738553589772742,0,1,25.59779521554944,85.12735819278691,A138
140,9.717820827209607,66.08420233335173,80.89163893707371,0.03307460886313485,1,1,25.59343023397118,85.12442591352576,A139
141,9.624472949421111,90.23478925199163,70.0778381222304,0.5347733616761196,0,0,25.587384594278824,85.123239362912,A140
142,2.5178229582536416,58.69229989115764,87.80504813182309,0.21025721378592432,0,0,25.586175131690574,85.13180521193271,A141
143,4.972485058923855,74.64395897720419,88.00162277345393,0.36815279145376323,1,1,25.59878767622426,85.12928956499277,A142
144,3.0087830981676964,84.40185667765644,42.54075545121776,0.199777071870328,0,0,25.588869323110313,85.12682273196806,A143
145,2.848404943774676,82.59954269329273,48.026074277788396,0.03782275954870773,0,0,25.59600034309864,85.12736266376952,A144
146,0.36886947354532795,80.05647049651344,64.21035236593458,0.4165121339685567,0,0,25.598794441585166,85.12404333649499,A145
147,6.095643339798968,96.24108009655849,83.97467624730746,0.7892030211950896,0,1,25.58984013392949,85.13492806421827,A146
148,5.026790232288615,61.426257385337216,80.72225711480282,0.951954432626891,0,1,25.593062168109512,85.13497345924003,A147
149,0.5147875124998935,74.68596022310527,88.21850131758893,0.6238529746100123,0,0,25.58172510668474,85.12064940188498,A148
150,2.7864646423661146,94.19962750362043,70.90420585556704,0.38883709235272146,0,0,25.59305162828522,85.12430491871514,A149
151,9.082658859666537,53.89468827975785,52.82817597808103,0.7698552735473022,1,1,25.5843016705892,85.12122928160213,A150
152,2.395618906669724,52.79441341265376,41.25533197525887,0.5052239834292209,0,0,25.59341050518916,85.12175442313749,A151
153,1.448948720912231,61.66511437791457,51.14632453602745,0.3676202798906616,1,1,25.582020910923422,85.13914731451855,A152
154,4.89452760277563,81.65106097690092,73.76365989768124,0.1790896925529747,0,0,25.589904163840405,85.12910102187335,A153
155,9.856504541106007,62.99398132249034,86.31374116715065,0.7961299843370574,0,1,25.590420337969263,85.12398854776357,A154
156,2.4205527151150044,59.51199419043995,56.04518336541324,0.5004257905170166,1,1,25.58967038782547,85.13930999756651,A155
157,6.721355474058786,72.9401157679146,83.78521651446476,0.963803741311063,0,1,25.5951344830514,85.1295217353898,A156
158,7.616196153287175,80.67990343847057,59.744912417057826,0.8019096003487199,0,1,25.595090412019125,85.13370427580715,A157
159,2.3763754399239967,62.427885350837016,55.413562468427514,0.420016119142277,0,0,25.594127557000174,85.13914742069619,A158
160,7.282163486118596,65.0345593361871,65.4422121402909,0.7408500408674572,0,1,25.592632610191018,85.13859573942733,A159
161,3.677831327192532,80.6779652405757,62.113674620480765,0.45339149285207103,1,1,25.59808784294431,85.13928923656435,A160
162,6.3230583059357945,97.28692109947264,85.6899934258509,0.07986572841426465,0,0,25.591512776905397,85.13678878232606,A161
163,6.335297107608947,83.73708637190441,63.412847370406325,0.5166810515582188,1,1,25.586966430910937,85.13401653867928,A162
164,5.357746840747585,89.145207179228,53.86676936115377,0.8657286195341496,1,1,25.581183776280078,85.12418491729304,A163
165,0.902897700544083,68.34050473777344,82.12827887509519,0.8554413185170163,0,1,25.590716298984304,85.12365557075077,A164
166,8.35302495589238,63.612717969223304,89.93747558297834,0.5749669136399747,1,1,25.58455484355423,85.12705221594456,A165
167,3.2078006497173583,72.71338716013113,72.4085709590662,0.38002353641485,0,0,25.587739250780768,85.13800835841973,A166
168,1.8651851039985423,90.35664143558368,52.52306844681793,0.010100602310371798,1,1,25.5809989202108,85.12494182807804,A167
169,0.40775141554763916,72.81498208952779,51.940753850658965,0.3114097789395127,0,0,25.59281753359969,85.12420223661013,A168
170,5.908929431882418,92.33627043949305,42.88533481076299,0.9898085773077342,0,1,25.597733785515803,85.13151972947603,A169
171,6.775643618422825,99.43859903475635,43.864651925704244,0.7264910332929944,0,1,25.586502819738538,85.12462989068057,A170
172,0.16587828927856152,53.60133328651682,85.74915475913812,0.7175885638250629,0,1,25.59609752588207,85.13158790602094,A171
173,5.12093058299281,52.270507804185186,44.824355352477525,0.7610833903317611,0,1,25.582526096821653,85.13302905796324,A172
174,2.2649577519793795,57.47948514566809,64.21719241383894,0.6201133833419443,0,0,25.594462761667653,85.12708047548361,A173
175,6.451727904094499,69.21848378671731,74.90608898465891,0.585858657175008,1,1,25.581595204671757,85.12908672122636,A174
176,1.7436642900499144,56.552110457271624,82.51773913868016,0.45361925536241454,0,0,25.585172620204137,85.1293464697208,A175
177,6.90937738102466,93.5332238809378,48.56354751268636,0.443933993669687,0,0,25.58720482512582,85.12240943686709,A176
178,3.867353463005374,51.15731255135319,61.88893395626784,0.8708484554371987,0,1,25.5831357680444,85.12224946688708,A177
179,9.367299887367345,65.78963581679113,52.57400975068887,0.3934562616967805,1,1,25.583689946481094,85.12297018537566,A178
180,1.3752094414599325,59.234731474710266,52.79115449833008,0.8402917840677216,1,1,25.593978513206263,85.13514084721798,A179
181,3.410663510502585,96.57696650787662,55.19196537433379,0.837734425624937,0,1,25.581915356100286,85.1353574672403,A180
182,1.1347352124058907,83.4740502445014,69.35581072092336,0.770898199341511,0,1,25.598678149427847,85.1285881582054,A181
183,9.246936182785628,95.60151282256872,40.82887358427941,0.037642399863446196,1,1,25.595367255780992,85.12054005488721,A182
184,8.77339353380981,98.61643551551967,60.438314315776395,0.14797224440361978,1,1,25.587134673582185,85.1202737648438,A183
185,2.579416277151556,74.85491218386846,49.34150676163963,0.314705142186515,0,0,25.592575216315975,85.13918319753826,A184
186,6.59984046034179,61.71595540240131,88.35592542563174,0.8475333422594817,0,1,25.594388321401645,85.1245772975192,A185
187,8.172222002012159,59.68643930982947,69.13645796251552,0.8732593813561659,0,1,25.591889685208645,85.1233596031119,A186
188,5.5520081159946235,61.14594308429203,83.40477344151614,0.04155729435549216,0,0,25.592365145928895,85.12169608397924,A187
189,5.296505783560065,85.42966538110014,49.7844993384806,0.3247245531285988,0,0,25.598319377921676,85.13398767960943,A188
190,2.418522909004517,52.02228640615004,80.5007849661894,0.8503842046380706,0,1,25.597621880388132,85.13454843901754,A189
191,0.9310276780589921,52.56805365163574,60.739123065261666,0.24969324903523826,0,0,25.59827609959881,85.13916693850018,A190
192,8.972157579533267,80.4071471191575,48.88473444247012,0.9760033065971319,0,1,25.59770421733529,85.13685402345497,A191
193,9.004180571633304,82.10285733687033,78.06226011941163,0.48930376657602737,0,0,25.593707869933993,85.12049837530765,A192
194,6.33101457273268,83.263146216123,78.10055488076405,0.93731268939841,0,1,25.58983510825727,85.13627054916365,A193
195,3.390297910487007,68.59402522942956,89.79439534320305,0.42882639436526293,0,0,25.589747671689988,85.13934714760374,A194
196,3.492095746126609,90.29724443570765,79.0468630899082,0.3237989270876299,0,0,25.59543122776114,85.13051481334132,A195
197,7.259556788702394,76.68122938633088,47.26336239635639,0.36241017520885277,0,0,25.598479084234086,85.12327342665836,A196
198,8.971102599525771,55.27328150047097,56.12723708928641,0.8843005825306731,1,1,25.581761189980618,85.12464543219869,A197
199,8.870864242651173,89.85496535336726,62.5863458645573,0.33068938628833267,0,0,25.597536524007364,85.1367525691906,A198
200,7.798755458576238,97.65338931352292,46.33264028548975,0.6693462214597103,0,0,25.59699356799725,85.13933049447434,A199
201,6.420316461542877,53.00181565011793,79.4019487223907,0.4698426821245846,0,0,25.581751803081858,85.1391193929917,A200
202,0.8413996499504883,69.56756693502899,66.33492689562932,0.9416711887268475,0,1,25.593130942832666,85.12991668329754,A201
203,1.6162871409461377,74.37580224173738,87.22247845478768,0.159363472071141,1,1,25.599437804909243,85.1323358356923,A202
204,8.985541885270793,57.32353800391585,69.465407226291,0.4286568301018422,0,0,25.597033149090013,85.13337956327263,A203
205,6.0642905965958995,93.38544738914385,66.1449541869127,0.12463381190312195,0,0,25.581256853834553,85.12848575504857,A204
206,0.09197051616629648,64.2074822445022,43.57125764664322,0.5781393419601891,0,0,25.598503736471354,85.13877400190843,A205
207,1.014715428660321,89.15042699690801,47.46729524722889,0.4028991913380774,0,0,25.583461698099565,85.13637999408103,A206
208,6.635017691080558,83.54972410141579,82.47630383820756,0.060937232484416626,0,0,25.581449514906655,85.12268988491111,A207
209,0.05061583846218687,79.90229112335118,89.53379889129042,0.8498381097667531,0,1,25.584556783607106,85.12264860121573,A208
210,1.6080805141749865,59.60714243482772,60.75895679491347,0.3755147828664389,1,1,25.589664774960195,85.13121480631851,A209
211,5.487337893665861,61.03517602754528,80.50430418624646,0.4936307409504639,0,0,25.59630450469207,85.13071836559729,A210
212,6.918951976926932,52.36742023732847,71.37928831653258,0.4075133354835784,0,0,25.585342383048303,85.12037633133797,A211
213,6.519612595026006,62.03562148911332,87.95296368358568,0.4886526784499662,0,0,25.58780504263397,85.12910928577779,A212
214,2.242693094605598,67.27218047302571,51.906861772204664,0.01632519766810081,0,0,25.58282156446035,85.13896372252341,A213
215,7.121792213475358,91.65726519312128,67.24178715039716,0.8154595293079749,1,1,25.58583102635716,85.12890847506854,A214
216,2.3724908749680007,68.31963333574026,60.439790917129784,0.3323080119461437,0,0,25.59804140575397,85.1334399947727,A215
217,3.2539969815926773,87.73108913828032,67.08579879715076,0.7244617644261435,1,1,25.593615869971597,85.13408035986359,A216
218,7.464914051180242,71.97211406477437,53.44290417094276,0.06488679538113173,0,0,25.593478480352914,85.12060842516883,A217
219,6.496328990472147,89.24341559969443,64.88730813578721,0.5238252524980913,0,0,25.584996807658097,85.1255762437659,A218
220,8.49223410494178,98.81358002185199,71.24020733623826,0.9087919720707374,1,1,25.582924302616995,85.13876134172867,A219
221,6.576128923003433,61.992077902879004,44.0607941999746,0.3982480355036875,0,0,25.597748563181117,85.13020450360634,A220
222,5.683086033354716,93.11708059819381,77.14936274038115,0.19725901008403057,0,0,25.59887293215322,85.13957708614623,A221
223,0.9367476782809248,81.09120431528873,75.32614815802086,0.09908115711509724,0,0,25.581071646656138,85.13790001826226,A222
224,3.6771580305943354,90.86471307943273,84.02288007257425,0.8590879634880926,0,1,25.59060323673428,85.1256112159913,A223
225,2.6520236768172545,82.57929511339026,61.29282759049627,0.23880622735961743,0,0,25.588796396839395,85.12533691013427,A224
226,2.4398964337908358,71.19747536370751,43.08345663073589,0.9750711114986512,0,1,25.594768069747666,85.12709706381925,A225
227,9.730105547524456,61.40374697208952,63.07305645108434,0.24782278332790775,1,1,25.58603589682516,85.13018051930996,A226
228,3.930977246667604,53.50176126655825,46.88045860309807,0.4809909957427998,0,0,25.592411550643945,85.1379396593688,A227
229,8.920465551771134,76.77591822303584,72.37234067609089,0.4579941317991669,0,0,25.581651654945954,85.13002781666698,A228
230,6.311386259972629,99.51630472634328,42.35657620656529,0.062009619366507396,1,1,25.596459080212973,85.13566886711563,A229
231,7.948113035416484,86.9020902507103,58.699820311384755,0.5318394198174479,0,0,25.584773941300785,85.1315779724928,A230
232,5.026370931051921,66.36727706995083,44.14214492437477,0.672640979688537,1,1,25.58627851884089,85.12457899838095,A231
233,5.769038846263591,91.36024000433676,40.16832170358016,0.7421356632912185,0,1,25.58756485878811,85.12843316783731,A232
234,4.925176938188639,88.44920000882033,88.0278611950796,0.5225917563109291,0,0,25.5841323163046,85.12825253431859,A233
235,1.952429877980445,64.08178966767284,89.80636740131402,0.8125851651213526,1,1,25.59617796047479,85.1398462817031,A234
236,7.224521152615053,50.715374489711735,67.77514757659065,0.7520975018439173,1,1,25.581373488791634,85.13099771570478,A235
237,2.807723624408558,55.90813192669748,51.94779249727419,0.19397431208722093,0,0,25.598670656053187,85.12151416623536,A236
